CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,RemovalDate,BirthDate,BoughtDate,ToCullDate,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,CowNumber,PWRel,ExpCalfPW,ExpCalfPWRel
714,Sep-99,9959104,DDY-92-45,,,26/05/97,27/08/92,,,3,0,38,57,PEETERS 10,F     ,87208,ABCD82/82139,2372341,,,,,CULLED,FTC,,,,COW,,,,,,317,,,
717,Sep-99,9959125,DDY-92-26,,,,9/08/92,,,5,0,27,54,PEETERS 149,F     ,86279,FGHI-85-17,5171606,,,,,,,,,,COW,,,,,,320,,,
719,Sep-99,10619702,ABCD-93-77,,,,5/04/93,,,4,0,50,52,,F12   ,87203,ABCD84/8447,2957932,,DRY,,,,,,,,COW,,,,,,323,,,
720,Sep-99,8961308,ABCD-91-3,,,,3/03/91,,,6,0,13,52,,F     ,85273,ABCD-89-39,7304604,,DRY,,,,,,,,COW,,,,,,324,,,
721,Sep-99,8166476,ABCD-90-57,,,28/02/94,3/04/90,,,6,0,10,53,,F12X4 ,83256,9/9999/DAISY,,,,,,CULLED,,,,,COW,,,,,,325,,,
722,Sep-99,10619681,ABCD-93-46,,,,23/03/93,,,4,0,22,52,,F     ,87233,ABCD-89-16,7304592,,DRY,,,,,,,,COW,,,,,,328,,,
723,Sep-99,7304602,ABCD-89-32,,,26/05/97,25/03/89,,,6,0,,,,F     ,83256,ABCD-86-7,,,,,,CULLED,FTC,,,,COW,,,,,,329,,,
724,Sep-99,8962989,ABCD-91-43,,,26/05/97,21/03/91,,,4,0,28,54,,F     ,85264,ABCD-89-24,7304627,,DRY,,,CULLED,FTC,,,,COW,,,,,,331,,,
725,Sep-99,9757336,ABCD-92-60,,,26/05/97,30/03/92,,,3,0,2,42,,F12   ,85273,9/9999/DAISY,,,DRY,,,CULLED,FTC,,,,COW,,,,,,333,,,
726,Sep-99,9757283,ABCD-92-24,,,28/02/94,9/03/92,,,5,0,20,54,,F     ,84264,ABCD-87-13,,,DRY,,,CULLED,NOTPREGNANT,,,,COW,,,,,,334,,,
727,Sep-99,6364703,CDBH-87-74,,,26/08/97,21/08/87,,,8,0,21,56,,F12J4 ,82279,ABCD84/8494,,,DRY,,,CULLED,FTC,,,,COW,,,,,,335,,,
728,Sep-99,7096720,CDBH-88-80,,,28/02/94,19/08/88,,,8,0,3,59,BLUE 80,F     ,83253,ABCD84/8469,2956828,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,337,,,
729,Sep-99,5759353,CDBH-86-22,,,28/02/94,2/08/86,,,11,0,23,57,,F     ,80241,,,,DRY,,,CULLED,NOTPREGNANT,,,,COW,,,,,,338,,,
730,Sep-99,6364743,CDBH-87-66,,,28/02/94,18/08/87,,,9,0,20,52,RED-66,F12J4 ,81252,ABCD82/8275,,,DRY,,,DIED,UNKNWN,,,,COW,,,,,,340,,,
732,Sep-99,5275962,5/6030/84/84101,,,28/02/94,1/08/84,,,12,0,24,49,,F     ,,,,,DRY,,,CULLED,NOTPREGNANT,,,,COW,,,,,,342,,,
733,Sep-99,9331426,DDY-91-35,,,28/02/94,27/08/91,,,6,0,47,55,PEETERS 104,F     ,84264,ABCD84/8454,3054376,,,,,DIED,MLKFEV,,,,COW,,,,,,352,,,
734,Sep-99,10779529,DDY-93-5,,,,6/08/93,,,4,0,24,52,PEETERS 62,F     ,87224,ABCD82/82137,2372339,,,,,,,,,,COW,,,,,,353,,,
735,Sep-99,9959107,DDY-92-19,,,28/02/94,6/08/92,,,4,0,58,54,PEETERS 84,F     ,87224,FGHI-89-3,7681256,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,354,,,
736,Sep-99,10779507,DDY-93-14,,,,9/08/93,,,4,0,49,51,PEETERS 37,F     ,87203,FGHI-90-22,8499372,,,,,,,,,,COW,,,,,,355,,,
737,Sep-99,10779517,DDY-93-25,,,28/02/94,19/08/93,,,4,0,58,49,PEETERS 141,F     ,88269,,4631449,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,356,,,
738,Sep-99,7669399,DDY-89-18,,,28/02/94,8/08/89,,,8,0,-9,60,PEETERS 136,F     ,83256,FGHI-85-15,5265738,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,357,,,
739,Sep-99,9714695,DDY-91-1,,,,25/06/91,,,6,0,16,39,PEETERS 159,F8    ,85203,,,,,,,,,,,,COW,,,,,,358,,,
740,Sep-99,8499383,DDY-90-15,,,28/02/94,7/08/90,,,6,0,29,42,PEETERS 112,F     ,85210,FGHI-85-16,5171321,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,,359,,,
741,Sep-99,9959116,DDY-92-40,,,,22/08/92,,,5,0,26,54,PEETERS 89,F     ,87224,FGHI-89-18,7669399,,,,,,,,,,COW,,,,,,360,,,
742,Sep-99,9959089,DDY-92-33,,,,17/08/92,,,5,0,54,51,PEETERS 3,F     ,87203,ABCD84/8452,3054371,,,,,,,,,,COW,,,,,,361,,,
744,Sep-99,9959096,DDY-92-36,,,,18/08/92,,,5,0,16,53,PEETERS 124,F     ,87208,FGHI-86-15,5658391,,,,,,,,,,COW,,,,,,363,,,
745,Sep-99,9959108,DDY-92-9,,,28/02/94,31/07/92,,,4,0,31,56,PEETERS 70,F     ,87208,FGHI-89-14,7681257,,,,,CULLED,HI CEL,,,,COW,,,,,,364,,,
746,Sep-99,9331430,DDY-91-11,,,26/05/97,11/08/91,,,4,0,15,54,PEETERS 122,F     ,85203,ABCD84/8437,3054389,,,,,CULLED,FTC,,,,COW,,,,,,365,,,
747,Sep-99,8499362,DDY-90-18,,,26/05/97,7/08/90,,,5,0,48,55,PEETERS 58,F     ,85210,ABCD82/824,2372335,,,,,CULLED,FTC,,,,COW,,,,,,366,,,
748,Sep-99,9331416,DDY-91-9,,,,8/08/91,,,6,0,16,53,PEETERS 165,F     ,84264,ABCD82/822,2372333,,,,,,,,,,COW,,,,,,367,,,
749,Sep-99,10779520,DDY-93-31,,,,21/08/93,,,4,0,27,37,PEETERS 20,F     ,88241,FGHI-85-3,5171380,,,,,,,,,,COW,,,,,,368,,,
750,Sep-99,10779512,DDY-93-10,,,,6/08/93,,,4,0,38,50,PEETERS 98,F     ,87224,ABCD84/8425,3054374,,,,,,,,,,COW,,,,,,369,,,
751,Sep-99,5759203,CDBH-86-80,,,,23/08/86,,,11,0,32,59,,F     ,76264,ABCD83/83112,5174698,,,,,,,,,,COW,,,,,,373,,,
800,Sep-99,10625304,ABCD-93-86,,,,1/04/93,,,,0,,,,F8    ,,ABCD-91-27,8961297,,DRY,,,,,,,,CALF,,,,,,93086,,,
970,Sep-99,10793084,FGVL-93-13,,,28/02/94,26/07/93,,,2,0,7,38,,F12J2 ,FGVL-91-3,CDEF-91-10,9321187,,,,,CULLED,LOWPRD,BADTYPE,HI CEL,,COW,,,,,,101,,,
971,Sep-99,11432725,FGVL-93-49,,,28/02/94,12/09/93,,,2,0,19,49,,F12   ,87233,CDEF-87-78,7240939,,,,,CULLED,LOWPRD,LATECA,HI CEL,,COW,,,,,,102,,,
972,Sep-99,12526750,FGVL-93-1,,,,1/08/93,,,3,0,19,26,,F     ,,,,,,,,,,,,,COW,,,,,,103,,,
973,Sep-99,10793083,FGVL-93-3,,,,11/07/93,,,4,0,23,33,,F11J2 ,FGVL-91-3,CDEF-91-32,9321189,,,,,,,,,,COW,,,,,,104,,,
974,Sep-99,11432722,FGVL-93-32,,,,10/08/93,,,3,0,30,47,,F10   ,86279,CDEF-89-6,7742644,,,,,,,,,,COW,,,,,,220,,,
975,Sep-99,10821713,FGVL-93-20,,,,1/08/93,,,3,0,48,50,,F12   ,88225,DEFG-86-6,5879331,,,,,,,,,,COW,,,,,,221,,,
976,Sep-99,10821709,FGVL-93-37,,,,24/08/93,,,3,0,31,48,,F     ,88269,,7343617,,,,,,,,,,COW,,,,,,222,,,
1025,May-24,8968822,CDBH-91-74,,,,15/08/91,,,5,0,21,56,EX COW 62,F,85203,CDBH-85-74       ,5830389,,,,,,,,,,COW,,,,,,331,,,
