treatKey,cowKey,treatDate,treatType,VF,reason,diseaseKey,comment,Cost,EventCode,EventKey,StartTime,TechnicianID,EndDate,EndTime,AdminMethodCode,DoseAmount,DoseUOMCode,TreatOnce,DoseFrequency,DosePeriodCode,DoseCount,TreatmentRegime,WithholdPeriodMilk,WithholdPeriodMeat,MilkOverrideAmount,MeatOverrideAmount,TechnicianWithheldID,DateCreated,WitholdingPeriod
867,242,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
868,242,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
871,243,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
872,243,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
876,244,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
877,244,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
878,244,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
879,244,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
881,245,"04/18/08 00:00:00","T_ANTB","FARMER","PENSA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
882,245,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
883,245,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
884,245,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
885,245,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
886,245,"08/20/07 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
887,245,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
889,246,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
890,246,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
892,247,"09/07/08 00:00:00","T_ANTB","FARMER","PENSA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
893,247,"09/21/08 00:00:00","T_ANTB","FARMER","PENSA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
894,248,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
895,248,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
896,248,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
899,248,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
900,249,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
901,249,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
902,249,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
903,249,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
905,250,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
906,250,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
907,250,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
908,251,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
909,251,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
910,251,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
911,251,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
914,252,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
915,252,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
916,253,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
917,253,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
918,253,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
920,254,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
921,254,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
922,254,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
924,255,"04/16/08 00:00:00","T_META","FARMER","CALCUM",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
925,255,"04/16/08 00:00:00","T_META","FARMER","PROPYLGLYC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
926,255,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
927,255,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
928,255,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
935,256,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
936,256,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
937,256,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
938,256,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
939,256,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
945,257,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
946,257,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
947,257,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
952,258,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
953,258,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
954,258,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
955,258,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
956,258,"06/24/07 00:00:00","T_HORM","VET","PROSTA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
958,259,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
959,259,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
960,259,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
963,260,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
964,260,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
965,261,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
966,261,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
967,261,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
968,261,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
969,261,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
977,262,"03/24/08 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
978,262,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
979,262,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
980,262,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
981,262,"03/22/07 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
982,262,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
983,262,"08/26/07 00:00:00","T_ANTB","FARMER","PENSA",,"mylipen",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
984,262,"09/26/07 00:00:00","T_ANTB","FARMER","PENSA",,"mylipen",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
985,262,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
986,263,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
987,263,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
988,263,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
989,263,"03/24/07 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
990,263,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
991,263,"08/05/07 00:00:00","T_ANTB","FARMER","PENSA",,"20ml Mylipen",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
992,263,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
997,264,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
998,264,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
999,264,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1000,264,"08/13/07 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1001,264,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1004,265,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1005,265,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1006,265,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1007,265,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1008,266,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1009,266,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1012,266,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1015,267,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1016,267,"07/21/08 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1017,267,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1018,267,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1019,267,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1020,267,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1023,268,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1024,268,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1027,268,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1028,269,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1029,269,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1031,270,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1032,270,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1033,270,"05/19/07 00:00:00","TTRACE",,"IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1040,271,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1041,271,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1042,271,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1043,271,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1044,271,"02/04/07 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1045,272,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1046,272,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1047,272,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1048,272,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1053,273,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1054,273,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1055,273,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1057,274,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1058,274,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1059,274,"02/08/09 00:00:00","T_ANTB","FARMER","PENSA",,"Intracillin",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1062,274,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1064,275,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1065,275,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1066,275,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1069,276,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1070,276,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1071,276,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1072,277,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1073,277,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1074,277,"05/19/07 00:00:00","TTRACE",,"IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1081,278,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1082,278,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1083,278,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1087,279,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1088,279,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1089,279,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1090,279,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1091,279,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1092,280,"03/26/08 00:00:00","T_ANTB","FARMER","PENSA",,"30ml mylipen",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1093,280,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1094,280,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1095,280,"10/21/08 00:00:00","T_HORM","FARMER","CIDR",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1096,280,"02/01/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1097,280,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1098,281,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1099,281,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1100,281,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1101,281,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1103,282,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1104,282,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1105,282,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1106,283,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1107,283,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1108,283,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1109,284,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1110,284,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1111,284,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1114,285,"03/30/08 00:00:00","T_ANTB","FARMER","PENSA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1115,285,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1116,285,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1118,286,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1119,286,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1122,286,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1126,287,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1127,287,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1128,287,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1130,288,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1131,288,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1132,288,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1133,288,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1134,288,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1137,289,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1138,289,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1139,289,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
