CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,ElectronicFreq,CowNumber,RemovalDate,BirthDate,BoughtDate,ToCullDate,ToCullReason,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,PWRel,ExpCalfPW,ExpCalfPWRel,ExpCalfBW,ExpCalfBWRel,WithholdStatus,MilkHoldDate,MeatHoldDate,DCTStatus
512,"9/9999",9757343,"ABCD-92-2",,,,"        49",,"02/28/07 00:00:00",,,,6,0,19,41,,"F4    ",,"ABCD84/8422",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
513,"9/9999",8961335,"ABCD-91-23",,,,"        50",,"03/14/06 00:00:00",,,,7,0,37,42,,"F12   ","83283","ABCD84/8422",2957907,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
514,"9/9999",8961327,"ABCD-91-24",,,,"        51",,"03/14/06 00:00:00",,,,7,0,34,56,,"F12   ","83283","ABCD-85-67",4799612,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
515,"9/9999",9757291,"ABCD-92-37",,,,"        52","02/28/09 00:00:00","03/17/07 00:00:00",,,,4,0,34,57,,"F     ","85273","ABCD-89-30",,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
516,"9/9999",9757323,"ABCD-92-53",,,,"        53",,"03/26/07 00:00:00",,,,6,0,54,44,,"F     ","86202","ABCD-90-56",8166481,,,,,,,,,,"COW",,,,,,,,,,,,,,
517,"9/9999",8185874,"ABCD-90-60",,,,"        54","02/28/09 00:00:00","04/06/05 00:00:00",,,,6,0,5,58,,"F     ","84284","9/9999/DAISY",,,,,,"CULLED","HI CEL","OLDAGE",,,"COW",,,,,,,,,,,,,,
518,"9/9999",9331694,"BYQD-91-51",,,,"        55","02/28/09 00:00:00","09/14/06 00:00:00",,,,4,0,36,59,"WILLOWMERE PRES LORETTA","F  PED","83283","BYQD-87-42",5970941,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
519,"9/9999",4799602,"ABCD-85-47",,,,"        56","04/27/12 00:00:00","04/06/00 00:00:00",,,,11,0,-14,54,"GREEN - 47","F     ","78229","243292",,,,,,"CULLED","OLDAGE",,,,"COW",,,,,,,,,,,,,,
520,"9/9999",9757277,"ABCD-92-9",,,,"        57",,"03/05/07 00:00:00",,,,6,0,46,54,,"F     ","86279","ABCD-89-19",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
521,"9/9999",9757290,"ABCD-92-41",,,,"        58","02/28/09 00:00:00","03/18/07 00:00:00",,,,4,0,16,59,,"F     ","86279","ABCD-88-12",,,"DRY",,,"CULLED","LOWPRD","LAMEREM",,,"COW",,,,,,,,,,,,,,
524,"9/9999",9757276,"ABCD-92-59",,,,"        62",,"03/30/07 00:00:00",,,,6,0,15,42,,"F8    ",,"ABCD-90-11",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
527,"9/9999",7264571,"ABCD-87-91",,,,"        65","07/14/12 00:00:00","04/01/02 00:00:00",,,,9,0,-8,49,"ORANGE - 91","F8    ",,,,,,,,"CULLED","LOWPRD","OLDAGE","HI CEL",,"COW",,,,,,,,,,,,,,
528,"9/9999",6740966,"ABCD-88-16",,,,"        66","02/28/09 00:00:00","04/01/03 00:00:00",,,,8,0,-12,60,"BLUE - 16","F     ","82252","9/9999/DAISY",,,,,,"CULLED","LOWPRD","OLDAGE","LATECA",,"COW",,,,,,,,,,,,,,
531,"9/9999",10619692,"ABCD-93-61",,,,"        70",,"03/27/08 00:00:00",,,,5,0,37,38,,"F     ","86279","ABCD-91-46",8979994,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
535,"9/9999",7304649,"ABCD-89-8",,,,"        74","02/27/12 00:00:00","03/06/04 00:00:00",,,,6,0,16,58,,"F     ","83274","ABCD-86-13",,,,,,"DIED","INJUR",,,,"COW",,,,,,,,,,,,,,
536,"9/9999",10619641,"ABCD-93-14",,,,"       347",,"03/12/08 00:00:00",,,,4,0,23,51,,"F10   ","87224","ABCD-88-1",6740979,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
542,"9/9999",10619668,"ABCD-93-41",,,,"        82",,"03/21/08 00:00:00",,,,4,0,33,53,,"F12J4 ","87203","CCLG-86-71",5595292,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
544,"9/9999",6740992,"ABCD-88-20",,,,"        85","02/28/09 00:00:00","04/22/03 00:00:00",,,,8,0,-26,61,"BLUE - 20","F     ","82282","9/9999/DAISY",,,,,,"CULLED","LOWPRD",,,,"COW",,,,,,,,,,,,,,
548,"9/9999",10619646,"ABCD-93-66",,,,"        89",,"03/29/08 00:00:00",,,,4,0,23,53,,"F     ","87203","ABCD-89-19",7304664,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
554,"9/9999",10619687,"ABCD-93-47",,,,"        95",,"03/23/08 00:00:00",,,,4,0,28,53,,"F     ","87203","ABCD-90-51",8166472,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
555,"9/9999",8961318,"ABCD-91-38",,,,"        96","02/28/09 00:00:00","03/20/06 00:00:00",,,,6,0,22,57,,"F     ","85203","ABCD-86-74",5522290,,"DRY",,,"CULLED","NOTPREGNANT","HI CEL","LOWPRD",,"COW",,,,,,,,,,,,,,
557,"9/9999",7304621,"ABCD-89-12",,,,"       100","02/25/12 00:00:00","03/08/04 00:00:00",,,,6,0,32,59,,"F     ","83274","ABCD-85-7",,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
558,"9/9999",10619645,"ABCD-93-19",,,,"       109","02/28/09 00:00:00","03/12/08 00:00:00",,,,3,0,22,57,,"F     ","86279","ABCD-91-20",8961325,,"DRY",,,"CULLED","LOWPRD","BADTYPE",,,"COW",,,,,,,,,,,,,,
559,"9/9999",7304658,"ABCD-89-22",,,,"       111",,"03/13/04 00:00:00",,,,9,0,10,54,,"F12   ","83256","ABCD84/8437",,,,,,,,,,,"COW",,,,,,,,,,,,,,
560,"9/9999",9757327,"ABCD-92-19",,,,"       116","02/28/09 00:00:00","03/08/07 00:00:00",,,,5,0,60,54,,"F     ","83283","ABCD-90-8",,,"DRY",,,"CULLED","HI CEL",,,,"COW",,,,,,,,,,,,,,
562,"9/9999",10619648,"ABCD-93-34",,,,"       348","02/28/09 00:00:00","03/19/08 00:00:00",,,,3,0,30,52,,"F     ","87224","ABCD-88-7",6740974,,"DRY",,,"CULLED","NOTPREGNANT",,,,"COW",,,,,,,,,,,,,,
565,"9/9999",9959114,"DDY-92-17",,,,"       123",,"08/03/07 00:00:00",,,,5,0,40,38,"PEETERS 135","F4    ",,"FGHI-85-34",5265753,,,,,,,,,,"COW",,,,,,,,,,,,,,
566,"9/9999",10779510,"DDY-93-13",,,,"       124",,"08/07/08 00:00:00",,,,4,0,3,52,"PEETERS 127","F     ","88225","FGHI-89-2",7669396,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
567,"9/9999",8499369,"DDY-90-5",,,,"       125","04/27/12 00:00:00","08/02/05 00:00:00",,,,5,0,20,56,"PEETERS 71","F     ","84260","ABCD83/8317",5153657,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
568,"9/9999",9959118,"DDY-92-7",,,,"       126",,"07/28/07 00:00:00",,,,5,0,39,54,"PEETERS 114","F     ","87208","FGHI-89-20",7672104,,,,,,,,,,"COW",,,,,,,,,,,,,,
570,"9/9999",10779522,"DDY-93-4",,,,"       128",,"08/05/08 00:00:00",,,,4,0,24,52,"PEETERS 76","F     ","87203","FGHI-90-5",8499369,,,,,,,,,,"COW",,,,,,,,,,,,,,
571,"9/9999",10619671,"ABCD-93-75",,,,"       129",,"04/03/08 00:00:00",,,,4,0,31,52,,"F     ","87224","9/9999/DAISY",5166659,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
572,"9/9999",9331432,"DDY-91-12",,,,"       130",,"08/11/06 00:00:00",,,,6,0,4,53,"PEETERS 12","F     ","85203","ABCD83/8320",5153659,,,,,,,,,,"COW",,,,,,,,,,,,,,
573,"9/9999",9331437,"DDY-91-23",,,,"       131",,"08/15/06 00:00:00",,,,6,0,-5,54,"PEETERS 69","F     ","86202","FGHI-89-18",7669399,,,,,,,,,,"COW",,,,,,,,,,,,,,
575,"9/9999",9959091,"DDY-92-42",,,,"       133","04/27/12 00:00:00","08/23/07 00:00:00",,,,3,0,42,53,"PEETERS 42","F     ","87208","ABCD84/8425",3054374,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
576,"9/9999",9959100,"DDY-92-34",,,,"       134",,"08/17/07 00:00:00",,,,5,0,61,53,"PEETERS 66","F     ","86279","ABCD84/8454",3054376,,,,,,,,,,"COW",,,,,,,,,,,,,,
577,"9/9999",10779530,"DDY-93-8",,,,"       135",,"08/04/08 00:00:00",,,,4,0,36,51,"PEETERS 54","F     ","87203","FGHI-89-28",7672117,,,,,,,,,,"COW",,,,,,,,,,,,,,
578,"9/9999",8499370,"DDY-90-24",,,,"       136","05/26/12 00:00:00","08/09/05 00:00:00",,,,5,0,45,57,"PEETERS 110","F     ","83283","ABCD84/8449",3054369,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
579,"9/9999",10779523,"DDY-93-11",,,,"       137",,"08/07/08 00:00:00",,,,4,0,10,52,"PEETERS 130","F     ","87284","FGHI-86-3",5658564,,,,,,,,,,"COW",,,,,,,,,,,,,,
581,"9/9999",9958016,"DDY-92-6",,,,"       139",,"07/27/07 00:00:00",,,,5,0,34,51,"PEETERS 46","F     ","87268","FGHI-90-12",8499380,,,,,,,,,,"COW",,,,,,,,,,,,,,
582,"9/9999",7672116,"DDY-89-42",,,,"       140","09/10/12 00:00:00","08/27/04 00:00:00",,,,6,0,34,56,"PEETERS 32","F     ","82279","ABCD84/8454",3054376,,,,,"DIED","UNKNWN",,,"Found dead in pdk","COW",,,,,,,,,,,,,,
583,"9/9999",10625295,"ABCD-93-68",,,,"       141","02/28/09 00:00:00","04/21/08 00:00:00",,,,4,0,41,51,,"F10   ","87224","ABCD-89-1",7304629,,"DRY",,,"CULLED","NOTPREGNANT",,,,"COW",,,,,,,,,,,,,,
584,"9/9999",10619669,"ABCD-93-43",,,,"       142","05/12/12 00:00:00","03/22/08 00:00:00",,,,2,0,-20,49,,"F12   ","87203","ABCD-87-113",7264585,,"DRY",,,"CULLED","LOWPRD",,,,"COW",,,,,,,,,,,,,,
585,"9/9999",8806458,"DDY-89-35",,,,"       143","02/28/09 00:00:00","08/01/04 00:00:00",,,,8,0,17,40,"PEETERS 146","F     ",,,,,,,,"DIED","G STAG",,,,"COW",,,,,,,,,,,,,,
586,"9/9999",9331440,"DDY-91-29",,,,"       144","02/28/09 00:00:00","08/18/06 00:00:00",,,,5,0,52,54,"PEETERS 91","F     ","85203","FGHI-86-11",5658547,,,,,"CULLED","NOTPREGNANT",,,,"COW",,,,,,,,,,,,,,
587,"9/9999",9959086,"DDY-92-14",,,,"       145","04/27/12 00:00:00","08/02/07 00:00:00",,,,3,0,53,51,"PEETERS 77","F     ","87208","FGHI-90-26",8499378,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
588,"9/9999",10779536,"DDY-93-3",,,,"       146",,"08/04/08 00:00:00",,,,3,0,39,50,"PEETERS 101","F     ","87224","FGHI-85-16",5171321,,,,,,,,,,"COW",,,,,,,,,,,,,,
589,"9/9999",9959106,"DDY-92-16",,,,"       147",,"08/03/07 00:00:00",,,,5,0,51,55,"PEETERS 157","F     ","87203","FGHI-85-4",5171667,,,,,,,,,,"COW",,,,,,,,,,,,,,
590,"9/9999",10779515,"DDY-93-32",,,,"       148",,"08/22/08 00:00:00",,,,4,0,22,52,"PEETERS 9","F     ","87203","FGHI-86-21",5658417,,,,,,,,,,"COW",,,,,,,,,,,,,,
591,"9/9999",9959102,"DDY-92-29",,,,"       149",,"08/12/07 00:00:00",,,,5,0,37,53,"PEETERS 48","F     ","87233","ABCD84/8449",3054369,,,,,,,,,,"COW",,,,,,,,,,,,,,
592,"9/9999",10779511,"DDY-93-12",,,,"       150",,"08/07/08 00:00:00",,,,4,0,5,52,"PEETERS 22","F     ","88225","FGHI-89-2",7669396,,,,,,,,,,"COW",,,,,,,,,,,,,,
594,"9/9999",8499382,"DDY-90-1",,,,"       152","04/27/12 00:00:00","07/29/05 00:00:00",,,,5,0,35,58,"PEETERS 87","F     ","83283","FGHI-85-57",5171572,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
595,"9/9999",9757319,"ABCD-92-14",,,,"       153","07/14/12 00:00:00","03/05/07 00:00:00",,,,4,0,45,53,,"F8 X4 ","86279","ABCD-89-42",,,"DRY",,,"CULLED","LAMEREM",,,,"COW",,,,,,,,,,,,,,
596,"9/9999",8499359,"DDY-90-30",,,,"       154",,"08/26/05 00:00:00",,,,7,0,8,52,"PEETERS 78","F12   ","83283","FGHI-86-27",5658634,,,,,,,,,,"COW",,,,,,,,,,,,,,
597,"9/9999",9959121,"DDY-92-8",,,,"       155","02/28/09 00:00:00","07/31/07 00:00:00",,,,4,0,38,56,"PEETERS 97","F     ","87208","FGHI-89-8",7672123,,,,,"DIED","G STAG",,,,"COW",,,,,,,,,,,,,,
599,"9/9999",9331412,"DDY-91-4",,,,"       157",,"07/29/06 00:00:00",,,,6,0,22,54,"PEETERS 148","F     ","86279","ABCD83/8314",4642880,,,,,,,,,,"COW",,,,,,,,,,,,,,
601,"9/9999",10779513,"DDY-93-23",,,,"       159",,"08/18/08 00:00:00",,,,4,0,28,50,"PEETERS 137","F     ","87208","ABCD83/8312",5153651,,,,,,,,,,"COW",,,,,,,,,,,,,,
603,"9/9999",7304597,"ABCD-89-38",,,,"       161","02/28/09 00:00:00","04/06/04 00:00:00",,,,7,0,50,57,,"F     ","83283","9/9999/DAISY",,,,,,"CULLED","LOWPRD","UDR BD",,,"COW",,,,,,,,,,,,,,
606,"9/9999",9757334,"ABCD-92-43",,,,"       165","02/28/09 00:00:00","03/19/07 00:00:00",,,,4,0,53,50,,"F12   ","85273","9/9999/DAISY",,,"DRY",,,"CULLED","NOTPREGNANT",,,,"COW",,,,,,,,,,,,,,
607,"9/9999",6740979,"ABCD-88-1",,,,"       166","02/28/09 00:00:00","02/27/03 00:00:00",,,,8,0,-1,47,"BLUE - 1","F4    ",,"ABCD-85-58",,,,,,"CULLED","NOTPREGNANT",,,,"COW",,,,,,,,,,,,,,
608,"9/9999",7264547,"ABCD-87-3",,,,"       167","02/28/09 00:00:00","03/22/02 00:00:00",,,,9,0,-20,49,"ORANGE - 3","F     ","81246","9/9999/DAISY",,,,,,"CULLED","LOWPRD","HI CEL",,,"COW",,,,,,,,,,,,,,
609,"9/9999",10669520,"ABCD-93-64",,,,"       168",,"04/17/08 00:00:00",,,,4,0,30,53,,"F     ","87224","ABCD-88-12",6740975,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
611,"9/9999",7304664,"ABCD-89-19",,,,"       170","02/28/09 00:00:00","03/13/04 00:00:00",,,,7,0,9,60,,"F     ","83209","9/9999/DAISY",,,,,,"DIED","UNKNWN",,,,"COW",,,,,,,,,,,,,,
612,"9/9999",8185871,"ABCD-90-71",,,,"       171","02/28/09 00:00:00","04/21/05 00:00:00",,,,6,0,24,58,,"F     ","84223","ABCD-85-65",,,,,,"DIED","UNKNWN",,,,"COW",,,,,,,,,,,,,,
613,"9/9999",8979997,"ABCD-91-64",,,,"       172","02/25/12 00:00:00","04/09/06 00:00:00",,,,4,0,2,60,,"F     ","83283","9/9999/DAISY",2695934,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
614,"9/9999",8148015,"ABCD-90-6",,,,"       173","05/12/12 00:00:00","03/06/05 00:00:00",,,,5,0,24,57,,"F     ","84264","9/9999/DAISY",,,,,,"CULLED","MASTREM","LOWPRD",,,"COW",,,,,,,,,,,,,,
615,"9/9999",10619690,"ABCD-93-55",,,,"       174",,"03/24/08 00:00:00",,,,4,0,36,51,,"F8 X4 ","87224","ABCD-89-35",8235785,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
616,"9/9999",9757304,"ABCD-92-25",,,,"       175","02/28/09 00:00:00","03/10/07 00:00:00",,,,5,0,85,51,,"F     ","86279","ABCD-88-18",,,"DRY",,,"DIED","SALMONELLA",,,,"COW",,,,,,,,,,,,,,
617,"9/9999",10619673,"ABCD-93-71",,,,"       176",,"04/02/08 00:00:00",,,,4,0,50,51,,"F     ","87224","9/9999/DAISY",2950206,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
618,"9/9999",8148005,"ABCD-90-18",,,,"       177","02/28/09 00:00:00","03/11/05 00:00:00",,,,6,0,1,57,,"F     ","83283","9/9999/DAISY",,,,,,"DIED","UNKNWN",,,,"COW",,,,,,,,,,,,,,
619,"9/9999",9757280,"ABCD-92-51",,,,"       178",,"03/24/07 00:00:00",,,,5,0,20,40,,"F     ","85203","ABCD-87-10",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
620,"9/9999",7304635,"ABCD-89-30",,,,"       179",,"03/22/04 00:00:00",,,,8,0,9,58,,"F     ","83283","9/9999/DAISY",,,,,,,,,,,"COW",,,,,,,,,,,,,,
621,"9/9999",8979986,"ABCD-91-49",,,,"       180",,"03/25/06 00:00:00",,,,7,0,8,57,,"F     ","83283","ABCD-87-14",6334796,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
622,"9/9999",10619658,"ABCD-93-15",,,,"       181",,"03/10/08 00:00:00",,,,4,0,47,52,,"F     ","87224","ABCD-90-37",8148009,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
623,"9/9999",8164259,"FNKP-90-23",,,,"       182","05/09/12 00:00:00","04/09/05 00:00:00",,,,5,0,22,60,,"F10X2 ","83256","EFGH-85-5",,,"DRY",,,"SOLD","FTC",,,,"COW",,,,,,,,,,,,,,
626,"9/9999",10625298,"ABCD-93-32",,,,"       185",,"04/16/08 00:00:00",,,,4,0,41,53,,"F     ","87224","9/9999/DAISY",2950162,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
627,"9/9999",8148012,"ABCD-90-9",,,,"       186",,"03/07/05 00:00:00",,,,7,0,16,54,,"F     ","83283","9/9999/DAISY",,,,,,,,,,,"COW",,,,,,,,,,,,,,
628,"9/9999",7264581,"ABCD-87-110",,,,"       187","07/14/12 00:00:00","04/01/02 00:00:00",,,,9,0,5,45,"ORANGE - 110","F8    ",,,,,,,,"CULLED","LOWPRD","REPDIS","HI CEL",,"COW",,,,,,,,,,,,,,
630,"9/9999",9757311,"ABCD-92-33",,,,"       189","02/28/09 00:00:00","03/16/07 00:00:00",,,,4,0,53,52,,"F12A4 ","85268","ABCD-85-62",,,"DRY",,,"DIED","UNKNWN",,,,"COW",,,,,,,,,,,,,,
631,"9/9999",10619665,"ABCD-93-49",,,,"       190",,"03/23/08 00:00:00",,,,4,0,50,53,,"F     ","87203","ABCD-86-65",5522396,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
632,"9/9999",7304632,"ABCD-89-11",,,,"       191",,"03/08/04 00:00:00",,,,8,0,11,50,,"F     ","83209","9/9999/DAISY",,,,,,,,,,,"COW",,,,,,,,,,,,,,
633,"9/9999",7304603,"ABCD-89-36",,,,"       192",,"04/04/04 00:00:00",,,,8,0,12,55,,"F     ","83274","ABCD-85-53",,,,,,,,,,,"COW",,,,,,,,,,,,,,
634,"9/9999",2957960,"5/6585/84/8475",,,,"       193",,"09/05/99 00:00:00",,,,12,0,23,46,"GREEN -75","F4 J4 ","608746","ABCD81/817",,,,,,,,,,,"COW",,,,,,,,,,,,,,
636,"9/9999",8961330,"ABCD-91-33",,,,"       195",,"03/18/06 00:00:00",,,,6,0,35,56,,"F     ","83283","9/9999/DAISY",2950178,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
637,"9/9999",9757306,"ABCD-92-13",,,,"       196","02/25/12 00:00:00","03/05/07 00:00:00",,,,3,0,22,43,,"F     ","86279","ABCD-89-6",,,"DRY",,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
638,"9/9999",6364721,"CDBH-87-27",,,,"       197",,"08/04/02 00:00:00",,,,7,0,12,59,"RED-27","F8 J4 ","82228","ABCD83/832",2702626,,,,,,,,,,"COW",,,,,,,,,,,,,,
639,"9/9999",9884528,"CDBH-92-21",,,,"       198",,"08/03/07 00:00:00",,,,5,0,36,56,,"F12J2 ","87205","CDBH-88-6",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
646,"9/9999",8961319,"ABCD-91-5",,,,"       206",,"03/04/06 00:00:00",,,,6,0,32,55,,"F     ","84264","ABCD-85-7",4799464,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
651,"9/9999",8148014,"ABCD-90-15",,,,"       211","02/28/09 00:00:00","03/10/05 00:00:00",,,,6,0,32,60,,"F     ","84264","9/9999/DAISY",,,,,,"CULLED","LOWPRD",,,,"COW",,,,,,,,,,,,,,
654,"9/9999",5835192,"ABCD-85-69",,,,"       214","04/27/12 00:00:00","09/12/00 00:00:00",,,,9,0,17,50,"RED - 40","F8    ",,,,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
656,"9/9999",8961312,"ABCD-91-26",,,,"       216",,"03/15/06 00:00:00",,,,6,0,71,55,,"F     ","85210","ABCD-86-65",5522396,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
660,"9/9999",8961307,"ABCD-91-42",,,,"       234",,"03/20/06 00:00:00",,,,6,0,26,56,,"F     ","85203","ABCD-88-16",6740966,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
661,"9/9999",9757325,"ABCD-92-55",,,,"       240",,"03/28/07 00:00:00",,,,5,0,6,41,,"F8    ",,"ABCD-90-18",,,"DRY",,,,,,,,"COW",,,,,,,,,,,,,,
664,"9/9999",8499381,"DDY-90-21",,,,"       254",,"08/08/05 00:00:00",,,,7,0,33,59,"PEETERS 49","F     ","85203","FGHI-85-5",5171550,,,,,,,,,,"COW",,,,,,,,,,,,,,
665,"9/9999",8499368,"DDY-90-17",,,,"       255",,"08/07/05 00:00:00",,,,7,0,35,57,"PEETERS 108","F     ","85210","ABCD82/82141",2372343,,,,,,,,,,"COW",,,,,,,,,,,,,,
666,"9/9999",9959117,"DDY-92-4",,,,"       256",,"07/24/07 00:00:00",,,,5,0,41,53,"PEETERS 53","F     ","87203","FGHI-86-11",5658547,,,,,,,,,,"COW",,,,,,,,,,,,,,
667,"9/9999",11376384,"DDY-92-21",,,,"       257",,"03/01/07 00:00:00",,,,5,0,,,"PEETERS 111",,,,,,"LACT",,,,,,,,"COW",,,,,,,,,,,,,,
668,"9/9999",10779506,"DDY-93-18",,,,"       260",,"08/12/08 00:00:00",,,,4,0,42,52,"PEETERS 33","F     ","87208","FGHI-89-39",7672105,,,,,,,,,,"COW",,,,,,,,,,,,,,
669,"9/9999",7672122,"DDY-89-31",,,,"       262","02/28/09 00:00:00","08/14/04 00:00:00",,,,7,0,12,54,"PEETERS 21","F     ","83283","ABCD84/8432",3054382,,,,,"CULLED","NOTPREGNANT",,,,"COW",,,,,,,,,,,,,,
670,"9/9999",8499363,"DDY-90-8",,,,"       264",,"08/03/05 00:00:00",,,,7,0,19,55,"PEETERS 2","F     ","83283","ABCD82/82150",2372352,,,,,,,,,,"COW",,,,,,,,,,,,,,
671,"9/9999",7672119,"DDY-89-9",,,,"       266",,"08/01/04 00:00:00",,,,8,0,6,56,"PEETERS 65","F     ","84284","ABCD84/8449",3054369,,,,,,,,,,"COW",,,,,,,,,,,,,,
673,"9/9999",9331425,"DDY-91-16",,,,"       269","02/28/09 00:00:00","08/11/06 00:00:00",,,,5,0,3,54,"PEETERS 6","F     ","85273",,5153655,,,,,"DIED","G STAG","MLKFEV",,,"COW",,,,,,,,,,,,,,
674,"9/9999",10779535,"DDY-93-26",,,,"       270","02/28/09 00:00:00","08/18/08 00:00:00",,,,4,0,43,52,"PEETERS 118","F     ","88225","FGHI-85-5",5171550,,,,,"CULLED","NOTPREGNANT",,,,"COW",,,,,,,,,,,,,,
675,"9/9999",9959119,"DDY-92-32",,,,"       272","02/28/09 00:00:00","08/15/07 00:00:00",,,,5,0,22,54,"PEETERS 15","F     ","87224","FGHI-89-1",7672109,,,,,"CULLED","ABORT",,,,"COW",,,,,,,,,,,,,,
678,"9/9999",9959105,"DDY-92-15",,,,"       275",,"08/03/07 00:00:00",,,,5,0,44,54,"PEETERS 44","F     ","87233","FGHI-86-3",5658564,,,,,,,,,,"COW",,,,,,,,,,,,,,
680,"9/9999",10779532,"DDY-93-2",,,,"       279",,"08/01/08 00:00:00",,,,4,0,40,49,"PEETERS 27","F     ","88241","FGHI-89-35",8806458,,,,,,,,,,"COW",,,,,,,,,,,,,,
681,"9/9999",7672109,"DDY-89-1",,,,"       280",,"07/27/04 00:00:00",,,,7,0,-7,55,"PEETERS 145","F     ","83253","FGHI-86-2",5658671,,,,,,,,,,"COW",,,,,,,,,,,,,,
682,"9/9999",10779528,"DDY-93-30",,,,"       281","04/27/12 00:00:00","08/21/08 00:00:00",,,,2,0,1,53,"PEETERS 36","F     ","88269","FGHI-89-32",7672129,,,,,"CULLED","FTC",,,,"COW",,,,,,,,,,,,,,
683,"9/9999",9959094,"DDY-92-24",,,,"       282",,"08/07/07 00:00:00",,,,4,0,70,50,"PEETERS 102","F     ","87208","FGHI-90-19",8499373,,,,,,,,,,"COW",,,,,,,,,,,,,,
685,"9/9999",11341229,"DDY-93-15",,,,"       285",,"08/10/08 00:00:00",,,,4,0,25,53,"PEETERS 134","F     ","87233","FGHI-89-14",7681257,,,,,,,,,,"COW",,,,,,,,,,,,,,
686,"9/9999",10779527,"DDY-93-21",,,,"       286",,"08/16/08 00:00:00",,,,4,0,49,52,"PEETERS 113","F     ","87233","FGHI-90-17",8499368,,,,,,,,,,"COW",,,,,,,,,,,,,,
688,"9/9999",5171679,"DDY-85-9",,,,"       288",,"08/03/00 00:00:00",,,,12,0,-2,54,"PEETERS 61","F     ","80241",,3054343,,,,,,,,,,"COW",,,,,,,,,,,,,,
690,"9/9999",10779526,"DDY-93-22",,,,"       291","02/28/09 00:00:00","08/17/08 00:00:00",,,,4,0,55,52,"PEETERS 34","F     ","87203","ABCD82/82147",2372349,,,,,"DIED","G STAG",,,,"COW",,,,,,,,,,,,,,
691,"9/9999",9959101,"DDY-92-38",,,,"       292",,"08/20/07 00:00:00",,,,5,0,31,54,"PEETERS 138","F     ","87224","ABCD82/82141",2372343,,,,,,,,,,"COW",,,,,,,,,,,,,,
693,"9/9999",10779525,"DDY-93-16",,,,"       294",,"08/10/08 00:00:00",,,,4,0,22,53,"PEETERS 64","F     ","87233","FGHI-85-20",5171533,,,,,,,,,,"COW",,,,,,,,,,,,,,
694,"9/9999",9331443,"DDY-91-27",,,,"       295",,"08/17/06 00:00:00",,,,6,0,23,55,"PEETERS 79","F     ","85273","FGHI-85-17",5171606,,,,,,,,,,"COW",,,,,,,,,,,,,,
696,"9/9999",9959110,"DDY-92-37",,,,"       297",,"08/19/07 00:00:00",,,,5,0,22,52,"PEETERS 24","F12J4 ","87203","ABCD84/8423",3054370,,,,,,,,,,"COW",,,,,,,,,,,,,,
697,"9/9999",7672114,"DDY-89-21",,,,"       298",,"08/10/04 00:00:00",,,,8,0,20,58,"PEETERS 52","F     ","84260","FGHI-85-14",5171637,,,,,,,,,,"COW",,,,,,,,,,,,,,
