VID,EID,Weight,DOB,TestDate,Result,Month_Yr
15858,982123516186570,41,1/09/2015,25/06/2016,Pregnant,2016-06
15586,982123500507581,44,1/06/2015,25/06/2016,Pregnant,2016-06
15971,982123516187268,45.5,1/09/2015,25/06/2016,Pregnant,2016-06
151003,982123516186871,47.5,1/09/2015,25/06/2016,Pregnant,2016-06
151039,982123516186574,54.5,1/09/2015,25/06/2016,Pregnant,2016-06
151244,982123516186839,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
15886,982123516187362,44.5,1/09/2015,25/06/2016,Pregnant,2016-06
151040,982123516187347,48.5,1/09/2015,25/06/2016,Pregnant,2016-06
151921,982123516604008,49.5,1/09/2015,25/06/2016,Pregnant,2016-06
15771,982123500507033,61,1/06/2015,25/06/2016,Pregnant,2016-06
151218,982123516187179,47,1/09/2015,25/06/2016,Pregnant,2016-06
152031,982123516604026,43,1/09/2015,25/06/2016,Pregnant,2016-06
151069,982123516187262,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
153446,982123500586017,68,1/04/2015,25/06/2016,Pregnant,2016-06
151928,982123516603830,47,1/09/2015,25/06/2016,Pregnant,2016-06
15963,982123516186830,46,1/09/2015,25/06/2016,Pregnant,2016-06
153457,982123500586004,68,1/04/2015,25/06/2016,Pregnant,2016-06
15509,982123500577031,64.5,1/03/2015,25/06/2016,Pregnant,2016-06
15650,982123500507164,46.5,1/06/2015,25/06/2016,Pregnant,2016-06
151361,982123516604143,52,1/09/2015,25/06/2016,Pregnant,2016-06
151919,982123516603954,40.5,1/09/2015,25/06/2016,Pregnant,2016-06
15336,982123500577266,66.5,1/03/2015,25/06/2016,Pregnant,2016-06
15750,982123500507331,67,1/06/2015,25/06/2016,Pregnant,2016-06
153428,982123500586842,61,1/04/2015,25/06/2016,Pregnant,2016-06
151157,982123516186914,41.5,1/09/2015,25/06/2016,Pregnant,2016-06
152023,982123516604144,50,1/09/2015,25/06/2016,Pregnant,2016-06
151378,982123516187191,51.5,1/09/2015,25/06/2016,Pregnant,2016-06
153516,982123517529106,53,1/06/2015,25/06/2016,Pregnant,2016-06
15662,982123490349431,46,1/06/2015,25/06/2016,Pregnant,2016-06
153584,982123516186898,49.5,1/09/2015,25/06/2016,Pregnant,2016-06
153413,982123500586228,39.5,1/07/2015,25/06/2016,Pregnant,2016-06
151140,982123516186995,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
153586,982123516186897,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
,982123500507412,54,NA,25/06/2016,Pregnant,2016-06
153443,982123500586424,66.5,1/04/2015,25/06/2016,Pregnant,2016-06
153451,982123500585951,61,1/04/2015,25/06/2016,Pregnant,2016-06
152050,982123516604034,51.5,1/09/2015,25/06/2016,Pregnant,2016-06
15487,982123500577139,60.5,1/03/2015,25/06/2016,Pregnant,2016-06
153481,982123500586802,51.5,1/04/2015,25/06/2016,Pregnant,2016-06
142512,982123500495232,68.5,1/09/2014,25/06/2016,Pregnant,2016-06
151947,982123516603977,60.5,1/09/2015,25/06/2016,Pregnant,2016-06
153566,982123516186894,41.5,1/09/2015,25/06/2016,Pregnant,2016-06
153498,982123517529084,50,1/06/2015,25/06/2016,Pregnant,2016-06
15913,982123516187381,48,1/09/2015,25/06/2016,Pregnant,2016-06
151027,982123516187190,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
15749,982123500506969,50,1/06/2015,25/06/2016,Pregnant,2016-06
15921,982123516186558,39.5,1/09/2015,25/06/2016,Pregnant,2016-06
153497,982123517529080,61,1/06/2015,25/06/2016,Pregnant,2016-06
15770,982123500507145,43.5,1/06/2015,25/06/2016,Pregnant,2016-06
153452,982123500586252,55.5,1/04/2015,25/06/2016,Pregnant,2016-06
142749,982123500546346,74.5,1/11/2014,25/06/2016,Pregnant,2016-06
151112,982123516187388,42,1/09/2015,25/06/2016,Pregnant,2016-06
15929,982123516186958,40,1/09/2015,25/06/2016,Pregnant,2016-06
153484,982123517529092,52,1/06/2015,25/06/2016,Pregnant,2016-06
151280,982123516187185,48,1/09/2015,25/06/2016,Pregnant,2016-06
15810,982123500507027,52.5,1/06/2015,25/06/2016,Pregnant,2016-06
153442,982123500586013,60,1/04/2015,25/06/2016,Pregnant,2016-06
151044,982123516187390,40,1/09/2015,25/06/2016,Pregnant,2016-06
151369,982123516604009,45.5,1/09/2015,25/06/2016,Pregnant,2016-06
15902,982123516186934,48,1/09/2015,25/06/2016,Pregnant,2016-06
151913,982123516603986,40.5,1/09/2015,25/06/2016,Pregnant,2016-06
151338,982123516603801,44,1/09/2015,25/06/2016,Pregnant,2016-06
15600,982123500507697,53,1/06/2015,25/06/2016,Pregnant,2016-06
15720,982123490086855,62.5,1/06/2015,25/06/2016,Pregnant,2016-06
15685,982123490086961,54.5,1/06/2015,25/06/2016,Pregnant,2016-06
15729,982123500507103,42.5,1/06/2015,25/06/2016,Pregnant,2016-06
151324,982123516603981,43,1/09/2015,25/06/2016,Pregnant,2016-06
153493,982123517529112,40,1/06/2015,25/06/2016,Pregnant,2016-06
15910,982123516186892,39,1/09/2015,25/06/2016,Pregnant,2016-06
153511,982123517529091,74.5,1/04/2015,25/06/2016,Pregnant,2016-06
153501,982123517529117,55,1/07/2015,25/06/2016,Pregnant,2016-06
151902,982123516603960,45.5,1/09/2015,25/06/2016,Pregnant,2016-06
15923,982123516186850,42,1/09/2015,25/06/2016,Pregnant,2016-06
153549,982123490350079,42,1/06/2015,25/06/2016,Pregnant,2016-06
151196,982123516186824,41.5,1/09/2015,25/06/2016,Pregnant,2016-06
15352,982123500577019,60.5,1/03/2015,25/06/2016,Pregnant,2016-06
151909,982123516604118,40,1/09/2015,25/06/2016,Pregnant,2016-06
151214,982123516187039,45,1/09/2015,25/06/2016,Pregnant,2016-06
15941,982123516186963,44,1/09/2015,25/06/2016,Pregnant,2016-06
153513,982123517529115,58,NA,25/06/2016,Pregnant,2016-06
153419,982123500586551,55.5,1/04/2015,25/06/2016,Pregnant,2016-06
15391,982123500577112,73,1/03/2015,25/06/2016,Pregnant,2016-06
15637,982123500507137,59,1/06/2015,25/06/2016,Pregnant,2016-06
151179,982123500577254,71,1/03/2015,25/06/2016,Pregnant,2016-06
142712,982123500496457,60.5,1/11/2014,25/06/2016,Pregnant,2016-06
15876,982123516187280,49,1/09/2015,25/06/2016,Pregnant,2016-06
151991,982123516604145,41,1/09/2015,25/06/2016,Pregnant,2016-06
142587,982123500552584,50,1/11/2014,25/06/2016,Pregnant,2016-06
151271,982123516186918,44,1/09/2015,25/06/2016,Pregnant,2016-06
153463,982123500585954,74.5,1/04/2015,25/06/2016,Pregnant,2016-06
15764,982123490086829,60,1/06/2015,25/06/2016,Pregnant,2016-06
151080,982123516186837,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
153588,982123517529133,44.5,1/09/2015,25/06/2016,Pregnant,2016-06
15796,982123500506903,48.5,1/06/2015,25/06/2016,Pregnant,2016-06
151337,982123516603975,40.5,1/09/2015,25/06/2016,Pregnant,2016-06
14738,982123500493245,82.5,1/11/2014,25/06/2016,Pregnant,2016-06
151177,982123516186886,46,1/03/2015,25/06/2016,Pregnant,2016-06
153552,982123490087100,50,1/06/2015,25/06/2016,Pregnant,2016-06
15657,982123500507222,44.5,1/06/2015,25/06/2016,Pregnant,2016-06
151013,982123516186831,44.5,1/09/2015,25/06/2016,Pregnant,2016-06
15927,982123516187007,48.5,1/09/2015,25/06/2016,Pregnant,2016-06
151160,982123500576963,49.5,1/03/2015,25/06/2016,Pregnant,2016-06
151273,982123516186909,38,1/09/2015,25/06/2016,Pregnant,2016-06
151329,982123516604010,58,1/09/2015,25/06/2016,Pregnant,2016-06
142655,982123500488437,64.5,1/11/2014,25/06/2016,Pregnant,2016-06
15484,982123490349956,48.5,NA,25/06/2016,Pregnant,2016-06
15531,982123500576854,47.5,1/03/2015,25/06/2016,Pregnant,2016-06
151981,982123516603985,52.5,1/09/2015,25/06/2016,Pregnant,2016-06
152029,982123516603811,44,1/09/2015,25/06/2016,Pregnant,2016-06
15911,982123516186881,50.5,1/09/2015,25/06/2016,Pregnant,2016-06
151171,982123516187374,44.5,1/09/2015,25/06/2016,Pregnant,2016-06
15655,982123500507468,53,1/06/2015,25/06/2016,Pregnant,2016-06
151063,982123516186960,43,1/09/2015,25/06/2016,Pregnant,2016-06
15617,982123500507333,56,1/06/2015,25/06/2016,Pregnant,2016-06
15482,982123500577325,70.5,1/03/2015,25/06/2016,Pregnant,2016-06
151906,982123516604022,44.5,1/09/2015,25/06/2016,Pregnant,2016-06
151931,982123516604102,37,1/09/2015,25/06/2016,Pregnant,2016-06
153469,982123500586508,51,1/04/2015,25/06/2016,Pregnant,2016-06
153518,982123517529087,42,1/06/2015,25/06/2016,Pregnant,2016-06
151295,982123516603993,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
151437,982123516604006,45,1/09/2015,25/06/2016,Pregnant,2016-06
142529,982123500494928,50.5,1/11/2014,25/06/2016,Pregnant,2016-06
151359,982123516604129,43.5,1/09/2015,25/06/2016,Pregnant,2016-06
151183,982123516186579,37,1/09/2015,25/06/2016,Pregnant,2016-06
151268,982123516186546,41.5,1/09/2015,25/06/2016,Pregnant,2016-06
15889,982123516186932,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
15760,982123500507615,41,1/06/2015,25/06/2016,Pregnant,2016-06
15643,982123500507620,51,1/06/2015,25/06/2016,Pregnant,2016-06
15822,982123516186908,58.5,1/09/2015,25/06/2016,Pregnant,2016-06
15951,982123516186935,46.5,1/09/2015,25/06/2016,Pregnant,2016-06
15394,982123500577277,54.5,1/03/2015,25/06/2016,Pregnant,2016-06
15785,982123500507396,57,1/06/2015,25/06/2016,Pregnant,2016-06
142708,982123500551992,51.5,1/11/2014,25/06/2016,Pregnant,2016-06
151944,982123516603827,49.5,1/09/2015,25/06/2016,Pregnant,2016-06
15757,982123490086854,57.5,1/06/2015,25/06/2016,Pregnant,2016-06
131197,982123490305107,110,1/09/2013,24/06/2016,Empty,2016-06
15831,982123516186878,40.5,1/09/2015,24/06/2016,Empty,2016-06
15762,982123500507180,55,1/06/2015,24/06/2016,Empty,2016-06
152016,982123519264684,44,1/09/2015,24/06/2016,Empty,2016-06
15432,982123500587820,54.5,1/03/2015,24/06/2016,Empty,2016-06
151966,982123516603971,41.5,1/09/2015,24/06/2016,Empty,2016-06
141530,982123499659325,95,1/03/2014,24/06/2016,Empty,2016-06
15313,982123500587398,47,1/03/2015,24/06/2016,Empty,2016-06
15671,982123500507267,41.5,1/06/2015,24/06/2016,Empty,2016-06
15719,982123500507017,54.5,1/06/2015,24/06/2016,Empty,2016-06
15523,982123500577187,56,1/03/2015,24/06/2016,Empty,2016-06
151302,982123516603831,36,1/09/2015,24/06/2016,Empty,2016-06
152350,982123519264970,33.5,1/11/2015,24/06/2016,Empty,2016-06
151117,982123516187001,34,1/09/2015,24/06/2016,Empty,2016-06
15732,982123500507250,61,1/06/2015,24/06/2016,Empty,2016-06
15422,982123500587653,70.5,1/03/2015,24/06/2016,Empty,2016-06
15880,982123516186893,45.5,1/09/2015,24/06/2016,Empty,2016-06
151085,982123516186797,50.5,1/09/2015,24/06/2016,Empty,2016-06
15704,982123500507160,55,1/06/2015,24/06/2016,Empty,2016-06
15518,982123500577776,55.5,1/03/2015,24/06/2016,Empty,2016-06
15695,982123500506842,68,1/06/2015,24/06/2016,Empty,2016-06
142592,982123500499143,69,1/11/2014,24/06/2016,Empty,2016-06
153425,982123500586419,23,1/06/2015,24/06/2016,Empty,2016-06
152046,982123516603825,29,1/09/2015,24/06/2016,Empty,2016-06
15511,982123500577352,56.5,1/03/2015,24/06/2016,Empty,2016-06
153421,982123500586874,68.5,1/06/2015,24/06/2016,Empty,2016-06
142695,982123500544860,62.5,1/11/2014,24/06/2016,Empty,2016-06
153414,982123500586050,62,1/06/2015,24/06/2016,Empty,2016-06
142694,982123500545391,73.5,1/11/2014,24/06/2016,Empty,2016-06
15768,982123500507816,46,1/06/2015,24/06/2016,Empty,2016-06
142567,982123500494691,73.5,1/11/2014,24/06/2016,Empty,2016-06
151097,982123516186578,39.5,1/09/2015,24/06/2016,Empty,2016-06
151908,982123516603839,44.5,1/09/2015,24/06/2016,Empty,2016-06
151071,982123516186856,38.5,1/09/2015,24/06/2016,Empty,2016-06
15687,982123500507508,56.5,1/06/2015,24/06/2016,Empty,2016-06
15301,982123500587070,71.5,1/03/2015,24/06/2016,Empty,2016-06
15938,982123516186936,47,1/09/2015,24/06/2016,Empty,2016-06
151922,982123516604130,40,1/09/2015,24/06/2016,Empty,2016-06
15630,982123487642114,54,1/06/2015,24/06/2016,Empty,2016-06
151122,982123516186819,47.5,1/09/2015,24/06/2016,Empty,2016-06
151900,982123516604039,35.5,1/09/2015,24/06/2016,Empty,2016-06
15803,982123500507489,46.5,1/06/2015,24/06/2016,Empty,2016-06
15610,982123500507498,56,1/06/2015,24/06/2016,Empty,2016-06
153486,982123500586337,66,1/04/2015,24/06/2016,Empty,2016-06
15690,982123500507127,58.5,1/06/2015,24/06/2016,Empty,2016-06
153569,982123516187387,48,1/09/2015,24/06/2016,Empty,2016-06
152952,982123518912691,39,1/11/2015,24/06/2016,Empty,2016-06
153444,982123500586738,61,1/06/2015,24/06/2016,Empty,2016-06
151339,982123516604001,35.5,1/09/2015,24/06/2016,Empty,2016-06
15691,982123500507559,62.5,1/06/2015,24/06/2016,Empty,2016-06
15767,982123500507044,43.5,1/06/2015,24/06/2016,Empty,2016-06
15868,982123516186812,39.5,1/09/2015,24/06/2016,Empty,2016-06
15340,982123500577109,52.5,1/03/2015,24/06/2016,Empty,2016-06
151028,982123516186941,41,1/09/2015,24/06/2016,Empty,2016-06
12228,982123483444871,115,1/01/2011,24/06/2016,Empty,2016-06
151259,982123516186549,49,1/09/2015,24/06/2016,Empty,2016-06
15616,982123487641755,44,1/06/2015,24/06/2016,Empty,2016-06
153533,982123517529145,48,1/07/2015,24/06/2016,Empty,2016-06
153471,982123500586080,37.5,1/04/2015,24/06/2016,Empty,2016-06
15707,982123519264718,54,1/06/2015,24/06/2016,Empty,2016-06
151346,982123516604099,48,1/09/2015,24/06/2016,Empty,2016-06
151164,982123500577239,43,1/03/2015,24/06/2016,Empty,2016-06
151092,982123516186962,39,1/09/2015,24/06/2016,Empty,2016-06
15696,982123500507334,65,1/06/2015,24/06/2016,Empty,2016-06
151107,982123516186594,41.5,1/09/2015,24/06/2016,Empty,2016-06
151079,982123516187013,52.5,1/09/2015,24/06/2016,Empty,2016-06
153507,982123517529114,55.5,1/07/2015,24/06/2016,Empty,2016-06
15881,982123516187275,34.5,1/09/2015,24/06/2016,Empty,2016-06
151999,982123516603809,37,1/09/2015,24/06/2016,Empty,2016-06
141665,982123490350003,75.5,1/06/2014,24/06/2016,Empty,2016-06
15689,982123500506956,56,1/06/2015,24/06/2016,Empty,2016-06
152881,982123518912693,26.5,1/11/2015,24/06/2016,Empty,2016-06
142445,982123500494436,96,1/09/2014,24/06/2016,Empty,2016-06
142117,982123490349625,54,1/06/2014,24/06/2016,Empty,2016-06
151933,982123516604111,40.5,1/09/2015,24/06/2016,Empty,2016-06
15497,982123500577789,50,1/03/2015,24/06/2016,Empty,2016-06
153436,982123500586477,53,1/07/2015,24/06/2016,Empty,2016-06
151904,982123516604012,42,1/09/2015,24/06/2016,Empty,2016-06
153508,982123490349812,56,1/06/2015,24/06/2016,Empty,2016-06
15774,982123500507216,56.5,1/06/2015,24/06/2016,Empty,2016-06
151073,982123516187395,43.5,1/09/2015,24/06/2016,Empty,2016-06
15592,982123500507687,58.5,1/06/2015,24/06/2016,Empty,2016-06
15909,982123516187005,51.5,1/09/2015,24/06/2016,Empty,2016-06
153536,982123517529140,45,1/04/2015,24/06/2016,Empty,2016-06
13316,982123490304498,95.5,8/03/2013,24/06/2016,Empty,2016-06
15428,982123500577330,77,1/03/2015,24/06/2016,Empty,2016-06
15725,982123500507490,59,1/06/2015,24/06/2016,Empty,2016-06
131057,982123465095875,91.5,NA,24/06/2016,Empty,2016-06
151209,982123516186874,36,1/09/2015,24/06/2016,Empty,2016-06
15682,982123487641948,67,1/06/2015,24/06/2016,Empty,2016-06
15755,982123500507759,63,1/06/2015,24/06/2016,Empty,2016-06
15711,982123500507211,64.5,1/06/2015,24/06/2016,Empty,2016-06
151068,982123516187038,44.5,1/09/2015,24/06/2016,Empty,2016-06
151430,982123516604124,41.5,1/09/2015,24/06/2016,Empty,2016-06
153431,982123500586049,64.5,1/07/2015,24/06/2016,Empty,2016-06
15824,982123517529160,50,1/03/2015,24/06/2016,Empty,2016-06
13262,982123490052767,93.5,4/03/2013,24/06/2016,Empty,2016-06
12369,982123464227426,100.5,NA,24/06/2016,Empty,2016-06
153468,982123500586172,39.5,1/06/2015,24/06/2016,Empty,2016-06
15683,982123500506949,55,1/06/2015,24/06/2016,Empty,2016-06
12040,982123464220745,106.5,1/03/2012,24/06/2016,Empty,2016-06
142543,982123500546676,68.5,1/11/2014,24/06/2016,Empty,2016-06
153440,982123500586289,33.5,1/07/2015,24/06/2016,Empty,2016-06
153582,982123490086775,57,1/09/2015,24/06/2016,Empty,2016-06
15651,982123500507328,42.5,1/06/2015,24/06/2016,Empty,2016-06
15751,982123500507819,40.5,1/06/2015,24/06/2016,Empty,2016-06
153459,982123500586879,57,1/07/2015,24/06/2016,Empty,2016-06
15317,982123500577132,58,1/03/2015,24/06/2016,Empty,2016-06
15807,982123500507586,56,1/06/2015,24/06/2016,Empty,2016-06
153505,982123517529086,66.5,1/04/2015,24/06/2016,Empty,2016-06
153488,982123517529110,64,1/04/2015,24/06/2016,Empty,2016-06
153547,982123517529151,50,1/04/2015,24/06/2016,Empty,2016-06
15801,982123500507285,61.5,1/06/2015,24/06/2016,Empty,2016-06
151026,982123516186867,36.5,1/09/2015,24/06/2016,Empty,2016-06
153476,982123500586063,45,1/07/2015,24/06/2016,Empty,2016-06
24,982000180720105,NA,22/03/2010,23/09/2015,Pregnant,2015-09
142168,982123500494551,48,1/09/2014,23/09/2015,Pregnant,2015-09
244,982000134335421,111,31/03/2010,23/09/2015,Pregnant,2015-09
382,982000134318448,123.5,4/04/2010,23/09/2015,Pregnant,2015-09
442,982000154252889,84,1/09/2010,23/09/2015,Pregnant,2015-09
514,982123490349530,87,13/06/2010,23/09/2015,Pregnant,2015-09
575,982123490349676,105,21/06/2010,23/09/2015,Pregnant,2015-09
669,982000154254512,101,4/09/2010,23/09/2015,Pregnant,2015-09
698,982000154254833,100,6/09/2010,23/09/2015,Pregnant,2015-09
757,982000162732829,90,10/09/2010,23/09/2015,Pregnant,2015-09
794,982000162742086,107,16/09/2010,23/09/2015,Pregnant,2015-09
1083,982000180727844,94.5,14/03/2011,23/09/2015,Pregnant,2015-09
1365,982000162742058,75,2/06/2011,23/09/2015,Pregnant,2015-09
1378,982000162742191,80,6/06/2011,23/09/2015,Pregnant,2015-09
1455,982000162742221,84.5,14/06/2011,23/09/2015,Pregnant,2015-09
1499,982000180719605,116,28/06/2011,23/09/2015,Pregnant,2015-09
1548,982000189184849,110.5,3/09/2011,23/09/2015,Pregnant,2015-09
1598,982000189184808,97.5,6/09/2011,23/09/2015,Pregnant,2015-09
1902,982000182236729,106,1/09/2011,23/09/2015,Pregnant,2015-09
1923,982123462888420,99.5,1/06/2011,23/09/2015,Pregnant,2015-09
6210,982000098741371,100.5,1/06/2006,23/09/2015,Pregnant,2015-09
8159,982000100793869,98,1/03/2008,23/09/2015,Pregnant,2015-09
8793,982000124304746,95.5,1/03/2009,23/09/2015,Pregnant,2015-09
8882,982000124305181,92,28/03/2009,23/09/2015,Pregnant,2015-09
9090,982000134615330,89.5,10/06/2009,23/09/2015,Pregnant,2015-09
9238,982000134615626,104,1/03/2009,23/09/2015,Pregnant,2015-09
9371,982123490349918,72,1/03/2009,23/09/2015,Pregnant,2015-09
9651,982123490247553,57,1/06/2009,23/09/2015,Pregnant,2015-09
11043,982123465095664,87,1/03/2011,23/09/2015,Pregnant,2015-09
11100,982123462888662,90.5,10/10/1988,23/09/2015,Pregnant,2015-09
11109,982123490247634,87,8/08/1988,23/09/2015,Pregnant,2015-09
11112,982123490350054,67,NA,23/09/2015,Pregnant,2015-09
12008,982123464229052,91,1/06/2011,23/09/2015,Pregnant,2015-09
12290,982123464228566,113.5,9/03/2012,23/09/2015,Pregnant,2015-09
12590,982123464242057,55,26/08/2012,23/09/2015,Pregnant,2015-09
12681,982000182236918,84.5,5/09/2012,23/09/2015,Pregnant,2015-09
12830,982123464241141,89,10/09/2012,23/09/2015,Pregnant,2015-09
13830,982123483751447,80.5,20/03/2013,23/09/2015,Pregnant,2015-09
13950,982123490109291,57.5,1/11/2013,23/09/2015,Pregnant,2015-09
121069,982123483715592,102,1/11/2012,23/09/2015,Pregnant,2015-09
121260,982123464217143,98.5,1/10/2012,23/09/2015,Pregnant,2015-09
131740,982123490247448,71.5,1/09/2013,23/09/2015,Pregnant,2015-09
131760,982123490247451,60.5,1/09/2013,23/09/2015,Pregnant,2015-09
141434,982123499660170,82,1/03/2014,23/09/2015,Pregnant,2015-09
141470,982123490248113,53,1/03/2014,23/09/2015,Pregnant,2015-09
141475,982123490247860,52,1/03/2014,23/09/2015,Pregnant,2015-09
141567,982123499659771,44.5,1/03/2014,23/09/2015,Pregnant,2015-09
141612,982123490247793,67,1/03/2014,23/09/2015,Pregnant,2015-09
141625,982123499659907,53.5,1/03/2014,23/09/2015,Pregnant,2015-09
142085,982123490350046,52.5,1/06/2014,23/09/2015,Pregnant,2015-09
142165,982123500495375,47,1/09/2014,23/09/2015,Pregnant,2015-09
142263,982123500493059,58,1/09/2014,23/09/2015,Pregnant,2015-09
142400,982123500492699,37.5,1/09/2014,23/09/2015,Pregnant,2015-09
142484,982123500492495,57.5,1/09/2014,23/09/2015,Pregnant,2015-09
142502,982123490349974,55,1/11/2014,23/09/2015,Pregnant,2015-09
142518,982123500499279,58,1/11/2014,23/09/2015,Pregnant,2015-09
142523,982123500496402,45,1/11/2014,23/09/2015,Pregnant,2015-09
142528,982123500496190,52.5,1/11/2014,23/09/2015,Pregnant,2015-09
142530,982123500552481,60,1/11/2014,23/09/2015,Pregnant,2015-09
142536,982123500496436,56.5,1/11/2014,23/09/2015,Pregnant,2015-09
142544,982123500499597,39,1/11/2014,23/09/2015,Pregnant,2015-09
142551,982123500488188,53,1/11/2014,23/09/2015,Pregnant,2015-09
142563,982123500496430,43.5,1/11/2014,23/09/2015,Pregnant,2015-09
142573,982123500496433,48.5,1/11/2014,23/09/2015,Pregnant,2015-09
142574,982123500491604,52.5,1/11/2014,23/09/2015,Pregnant,2015-09
142641,982123500497075,51,1/11/2014,23/09/2015,Pregnant,2015-09
142644,982123500496076,45,1/11/2014,23/09/2015,Pregnant,2015-09
142649,982123500499412,39.5,1/11/2014,23/09/2015,Pregnant,2015-09
142690,982123500546360,42.5,1/11/2014,23/09/2015,Pregnant,2015-09
142706,982123500495823,53,1/11/2014,23/09/2015,Pregnant,2015-09
142724,982123500494676,41,1/11/2014,23/09/2015,Pregnant,2015-09
141620,982123490248048,62.5,1/03/2014,23/09/2015,Empty,2015-09
141675,982123490349803,47,1/06/2014,23/09/2015,Empty,2015-09
142040,982123490349837,62,1/06/2014,23/09/2015,Empty,2015-09
142099,982123490349495,54.5,1/06/2014,23/09/2015,Empty,2015-09
142381,982123500492949,36.5,1/09/2014,23/09/2015,Empty,2015-09
142435,982123500552169,37.5,1/11/2014,23/09/2015,Empty,2015-09
